id,course_id,location_id,start,end,synchronous,remote_url_title,remote_url,capacity,effort,published_at,cancelled_at,created_at,updated_at,start_epoch,end_epoch
280,173,1,2023-10-03 14:15:00,2023-10-03 16:15:00,1,"","",20,120,2023-08-03 17:26:43.892607,,2023-08-03 17:26:37.925094,2023-08-03 17:26:43.895273,1696342500,1696349700
281,2,1,2023-09-13 14:15:00,2023-09-13 16:15:00,1,"","",20,120,2023-08-03 17:30:29.973172,,2023-08-03 17:30:20.526565,2023-08-03 17:30:29.976305,1694614500,1694621700
283,165,1,2023-11-15 15:15:00,2023-11-15 17:15:00,1,"","",20,120,2023-08-07 20:38:18.772078,,2023-08-03 17:34:53.408892,2023-08-07 20:38:18.775028,1700061300,1700068500
284,65,1,2023-10-03 17:15:00,2023-10-03 19:15:00,1,"","",20,120,2023-08-03 17:36:57.614611,,2023-08-03 17:36:49.204548,2023-08-03 17:36:57.617649,1696353300,1696360500
285,197,1,2023-09-12 18:15:00,2023-09-12 20:15:00,1,"","",20,120,2023-08-03 17:39:35.008356,,2023-08-03 17:39:22.282036,2023-08-03 17:39:35.011988,1694542500,1694549700
286,142,1,2023-09-19 14:15:00,2023-09-19 16:15:00,1,"","",20,120,2023-08-03 17:54:59.645990,,2023-08-03 17:54:52.036960,2023-08-03 17:54:59.649989,1695132900,1695140100
287,142,2,2023-11-01 17:15:00,2023-11-01 19:15:00,1,"","",20,120,2023-08-03 17:56:13.409535,,2023-08-03 17:56:06.529163,2023-10-27 13:27:20.968142,1698858900,1698866100
288,124,2,2023-09-07 17:15:00,2023-09-07 19:15:00,1,"","",20,120,2023-08-03 17:57:53.189470,,2023-08-03 17:57:46.853724,2023-08-03 17:57:53.192217,1694106900,1694114100
289,145,1,2023-09-21 17:15:00,2023-09-21 19:15:00,1,"","",20,120,2023-08-03 17:58:57.045270,,2023-08-03 17:58:51.464010,2023-08-03 17:58:57.048679,1695316500,1695323700
290,50,1,2023-12-05 19:15:00,2023-12-05 21:15:00,1,"","",12,120,2023-08-03 18:00:04.835038,,2023-08-03 17:59:54.190081,2023-09-13 15:06:48.610362,1701803700,1701810900
291,30,1,2023-09-26 17:15:00,2023-09-26 19:15:00,1,"","",20,120,2023-08-03 18:03:13.761108,,2023-08-03 18:03:05.673101,2023-08-03 18:03:13.763988,1695748500,1695755700
292,236,1,2023-10-12 17:15:00,2023-10-12 19:15:00,1,"","",20,120,2023-08-03 18:08:42.221885,2023-10-11 13:35:20.358166,2023-08-03 18:08:25.978897,2023-10-11 13:35:20.358847,1697130900,1697138100
293,168,1,2023-11-15 18:15:00,2023-11-15 20:15:00,1,"","",20,120,2023-08-03 18:12:27.265040,2023-11-14 14:31:37.937756,2023-08-03 18:12:02.069959,2023-11-14 14:31:37.938549,1700072100,1700079300
294,93,1,2023-09-13 17:15:00,2023-09-13 19:15:00,1,"","",20,120,2023-08-03 18:14:40.074800,,2023-08-03 18:14:26.004384,2023-08-03 18:14:40.078388,1694625300,1694632500
295,101,1,2023-10-04 17:15:00,2023-10-04 19:15:00,1,"","",20,120,2023-08-03 18:18:47.867484,,2023-08-03 18:18:36.930588,2023-08-03 18:18:47.871076,1696439700,1696446900
296,170,1,2023-11-14 18:15:00,2023-11-14 20:15:00,1,"","",20,120,2023-08-03 18:20:52.153858,,2023-08-03 18:20:39.548784,2023-08-03 18:20:52.157130,1699985700,1699992900
297,189,2,2023-09-21 14:45:00,2023-09-21 16:15:00,1,"","",20,90,2023-08-03 18:36:07.021502,,2023-08-03 18:22:50.628095,2023-08-03 18:36:07.024437,1695307500,1695312900
298,189,1,2023-10-19 14:45:00,2023-10-19 16:45:00,1,"","",20,90,2023-08-03 19:04:32.849724,2023-08-16 18:46:44.381894,2023-08-03 19:04:18.859467,2023-08-16 18:46:44.384437,1697726700,1697733900
299,189,1,2023-10-05 14:45:00,2023-10-05 16:15:00,1,"","",20,90,,,2023-08-03 19:07:53.146895,2023-08-03 19:07:53.146895,1696517100,1696522500
300,88,1,2023-09-25 15:00:00,2023-09-25 17:00:00,1,"","",6,120,2023-08-03 19:09:31.093695,,2023-08-03 19:09:23.170936,2023-09-22 19:34:36.222360,1695654000,1695661200
301,7,1,2023-09-08 17:15:00,2023-09-08 18:15:00,1,"","",20,120,2023-08-03 19:28:44.271276,,2023-08-03 19:28:34.459753,2023-08-03 19:28:44.274497,1694193300,1694196900
302,4,1,2023-09-15 17:15:00,2023-09-15 18:45:00,1,"","",20,90,2023-08-03 19:29:46.441012,,2023-08-03 19:29:37.918975,2023-08-21 20:28:34.518114,1694798100,1694803500
303,4,1,2023-09-22 17:15:00,2023-09-22 18:45:00,1,"","",20,90,2023-08-03 19:31:06.910741,,2023-08-03 19:30:50.236487,2023-08-03 19:31:06.913709,1695402900,1695408300
304,147,1,2023-09-29 17:15:00,2023-09-29 18:45:00,1,"","",20,90,2023-08-03 19:32:32.271618,,2023-08-03 19:32:24.208031,2023-08-03 19:32:32.274676,1696007700,1696013100
305,147,1,2023-10-13 17:15:00,2023-10-13 18:45:00,1,"","",20,90,2023-08-03 19:34:04.427513,,2023-08-03 19:33:56.635284,2023-08-11 17:30:46.887030,1697217300,1697222700
306,19,2,2023-09-11 17:15:00,2023-09-11 19:15:00,1,"","",20,120,2023-08-03 19:35:25.696787,,2023-08-03 19:35:15.727330,2023-08-03 19:35:25.699776,1694452500,1694459700
307,71,1,2023-10-19 17:15:00,2023-10-19 19:15:00,1,"","",20,120,2023-08-03 19:36:27.035850,,2023-08-03 19:36:19.545406,2023-08-03 19:36:27.038785,1697735700,1697742900
308,29,1,2023-10-30 17:15:00,2023-10-30 19:15:00,1,"","",20,120,2023-08-03 19:37:40.337868,,2023-08-03 19:37:34.320126,2023-08-03 19:37:40.340814,1698686100,1698693300
309,9,3,2023-12-04 15:15:00,2023-12-04 17:15:00,1,"","",12,120,2023-08-03 19:39:35.376928,,2023-08-03 19:39:28.358650,2023-08-11 17:37:22.384692,1701702900,1701710100
310,171,2,2023-09-28 16:45:00,2023-09-28 19:15:00,1,"","",12,150,2023-08-03 19:41:48.977945,,2023-08-03 19:41:26.764967,2023-09-14 13:34:47.229309,1695919500,1695928500
311,192,1,2023-09-20 17:15:00,2023-09-20 20:15:00,1,"","",20,180,2023-08-03 19:44:38.190357,,2023-08-03 19:44:32.725035,2023-08-03 19:44:38.193197,1695230100,1695240900
312,137,3,2023-10-03 14:15:00,2023-10-03 16:15:00,1,"","",12,120,2023-08-03 19:45:50.064859,,2023-08-03 19:45:42.582099,2023-08-10 18:52:18.681859,1696342500,1696349700
313,137,3,2023-10-11 14:15:00,2023-10-11 16:15:00,1,"","",12,120,2023-08-03 19:55:21.648702,,2023-08-03 19:55:09.859192,2023-09-06 16:42:11.012732,1697033700,1697040900
314,20,3,2023-09-26 14:15:00,2023-09-26 16:15:00,1,"","",12,120,2023-08-03 19:58:55.036705,,2023-08-03 19:57:54.105464,2023-08-03 19:58:55.039528,1695737700,1695744900
315,20,3,2023-10-12 14:15:00,2023-10-12 16:15:00,1,"","",12,120,2023-08-03 19:59:16.723015,,2023-08-03 19:58:29.658021,2023-08-03 19:59:16.725982,1697120100,1697127300
316,191,3,2023-09-12 17:15:00,2023-09-12 19:15:00,1,"","",20,120,2023-08-03 20:00:43.346438,,2023-08-03 20:00:35.197515,2023-09-11 16:39:51.646000,1694538900,1694546100
317,191,3,2023-11-28 15:15:00,2023-11-28 17:15:00,1,"","",20,120,2023-08-03 20:01:51.534380,,2023-08-03 20:01:43.467937,2023-09-11 16:40:16.075256,1701184500,1701191700
318,1,1,2023-09-19 17:15:00,2023-09-19 19:15:00,1,"","",12,120,2023-08-03 20:04:21.743533,,2023-08-03 20:03:30.876761,2023-08-10 18:44:09.421328,1695143700,1695150900
319,128,3,2023-10-24 17:15:00,2023-10-24 20:15:00,1,"","",,180,2023-08-03 20:06:23.159333,,2023-08-03 20:06:08.215245,2023-10-23 13:57:02.206228,1698167700,1698178500
320,123,1,2023-09-18 22:15:00,2023-09-19 00:15:00,1,"","",10,120,2023-08-09 21:43:45.633805,,2023-08-09 21:42:54.601271,2023-09-18 20:14:03.091658,1695075300,1695082500
321,102,1,2023-09-12 22:15:00,2023-09-13 00:15:00,1,"","",20,120,2023-08-09 21:46:48.297832,,2023-08-09 21:45:19.765762,2023-08-09 21:46:48.300538,1694556900,1694564100
322,102,1,2023-10-04 19:45:00,2023-10-04 21:45:00,1,"","",20,120,2023-08-09 21:46:58.700869,,2023-08-09 21:46:40.321427,2023-08-09 21:46:58.703569,1696448700,1696455900
323,187,3,2023-09-27 17:15:00,2023-09-27 19:15:00,1,"","",12,120,2023-08-10 18:41:37.518990,,2023-08-10 18:41:29.475025,2023-08-10 18:41:37.521917,1695834900,1695842100
324,123,1,2023-10-10 19:15:00,2023-10-10 21:15:00,1,"","",10,120,2023-08-10 18:49:06.570539,,2023-08-10 18:48:55.438485,2023-09-18 20:15:07.169904,1696965300,1696972500
325,197,1,2023-09-14 14:15:00,2023-09-14 16:15:00,1,"","",20,120,2023-08-11 17:07:35.396290,,2023-08-11 17:07:24.562632,2023-08-11 17:07:35.399476,1694700900,1694708100
326,245,1,2023-10-05 14:45:00,2023-10-05 16:15:00,1,"","",20,90,2023-08-17 14:51:54.657449,,2023-08-17 14:51:20.377310,2023-08-17 14:51:54.661729,1696517100,1696522500
327,246,1,2023-10-19 14:45:00,2023-10-19 16:15:00,1,"","",20,90,2023-08-17 14:55:07.385375,,2023-08-17 14:54:48.195222,2023-08-17 14:55:07.388302,1697726700,1697732100
328,247,1,2023-10-12 14:15:00,2023-10-12 16:15:00,1,"","",20,120,2023-08-17 14:59:42.642165,2023-10-11 23:01:29.665005,2023-08-17 14:59:33.286946,2023-10-11 23:01:29.665711,1697120100,1697127300
329,247,30,2023-11-08 15:15:00,2023-11-08 17:15:00,1,"","",7,120,2023-08-17 15:00:52.028772,2023-11-08 14:43:52.070754,2023-08-17 15:00:46.947872,2023-11-08 14:43:52.071697,1699456500,1699463700
330,248,7,2023-08-29 22:00:00,2023-08-30 00:00:00,1,"","",20,120,2023-08-25 00:29:56.190153,,2023-08-25 00:28:51.388980,2023-08-25 00:32:59.877360,1693346400,1693353600
331,208,8,2023-09-01 21:30:00,2023-09-02 00:30:00,1,"","",12,180,2023-08-25 00:44:19.186569,,2023-08-25 00:44:00.486931,2023-08-25 00:44:19.189530,1693603800,1693614600
332,249,11,2023-08-31 22:00:00,2023-09-01 00:00:00,1,"","",15,120,2023-08-25 00:46:10.912494,,2023-08-25 00:46:05.789676,2023-08-25 00:46:10.915752,1693519200,1693526400
333,212,7,2023-08-30 22:00:00,2023-08-31 00:00:00,1,"","",20,120,2023-08-25 00:47:07.654412,,2023-08-25 00:47:02.727199,2023-08-25 00:47:07.657567,1693432800,1693440000
335,253,,,,0,Enroll in the course to view this lesson,https://edstem.org/us/join/bdpBm3?redirect=/us/courses/7749/lessons/74438/slides/403512,,120,2023-08-30 17:39:38.420493,,2023-08-30 17:33:48.561642,2023-08-31 19:51:57.077476,0,0
336,254,,,,0,Enroll in this course to view this lesson.,https://edstem.org/us/join/bdpBm3?redirect=/us/courses/7749/lessons/74594/slides/404459,,120,2023-08-30 17:39:56.709613,,2023-08-30 17:39:06.597858,2023-08-31 19:52:28.144879,0,0
337,255,,,,0,https://edstem.org/us/join/bdpBm3?redirect=/us/courses/7749/lessons/74595/slides/404476,"",,120,2023-08-30 17:50:54.134995,,2023-08-30 17:50:49.129649,2023-08-31 19:52:48.980068,0,0
340,256,19,2023-09-06 22:00:00,2023-09-07 00:00:00,1,"","",20,120,2023-09-01 13:01:19.242276,,2023-09-01 06:15:40.239339,2023-09-01 13:01:19.245015,1694037600,1694044800
341,257,19,2023-09-07 22:00:00,2023-09-08 00:00:00,1,"","",20,120,2023-09-01 13:01:11.448273,,2023-09-01 06:18:57.279434,2023-09-01 13:01:11.451465,1694124000,1694131200
342,258,19,2023-09-08 22:00:00,2023-09-09 00:00:00,1,"","",20,120,2023-09-01 13:00:58.465032,,2023-09-01 06:19:30.535375,2023-09-01 13:00:58.468207,1694210400,1694217600
343,241,3,2023-09-13 17:15:00,2023-09-13 19:15:00,1,"","",,120,2023-09-05 17:29:50.392119,,2023-09-05 17:29:32.253106,2023-09-05 17:30:29.957602,1694625300,1694632500
344,240,1,2023-10-26 17:15:00,2023-10-26 19:15:00,1,"","",6,120,2023-09-05 21:58:38.423855,,2023-09-05 21:58:30.423708,2023-09-05 21:59:36.112585,1698340500,1698347700
345,243,3,2023-11-14 18:15:00,2023-11-14 19:30:00,1,"","",6,75,2023-09-05 22:01:22.073361,,2023-09-05 22:01:16.926918,2023-11-07 17:40:15.777136,1699985700,1699990200
346,113,1,2023-09-20 14:15:00,2023-09-20 16:15:00,1,"","",20,120,2023-09-05 22:05:45.763525,,2023-09-05 22:05:05.463637,2023-09-12 14:21:42.230890,1695219300,1695226500
347,115,1,2023-09-27 14:15:00,2023-09-27 16:15:00,1,"","",20,120,2023-09-05 22:08:06.481426,,2023-09-05 22:07:55.892751,2023-09-05 22:08:06.484443,1695824100,1695831300
348,259,1,2023-09-26 14:15:00,2023-09-26 16:15:00,1,"","",20,120,2023-09-05 22:09:58.690693,,2023-09-05 22:09:41.914577,2023-09-05 22:09:58.694312,1695737700,1695744900
349,260,1,2023-09-28 14:15:00,2023-09-28 16:15:00,1,"","",20,120,2023-09-05 22:13:31.385005,2023-09-26 16:28:36.630741,2023-09-05 22:12:46.963602,2023-09-26 16:28:36.631674,1695910500,1695917700
350,261,1,2023-10-04 14:15:00,2023-10-04 16:15:00,1,"","",20,120,2023-09-05 22:15:54.996010,2023-10-02 17:38:17.702403,2023-09-05 22:15:47.153012,2023-10-02 17:38:17.703220,1696428900,1696436100
351,262,1,2023-10-10 14:15:00,2023-10-10 16:15:00,1,"","",20,120,2023-09-05 22:18:38.749784,,2023-09-05 22:18:22.397243,2023-09-05 22:18:38.753235,1696947300,1696954500
352,263,1,2023-10-24 14:15:00,2023-10-24 16:15:00,1,"","",20,120,2023-09-05 22:20:57.775951,2023-10-24 15:00:18.106966,2023-09-05 22:20:42.055903,2023-10-24 15:00:18.108287,1698156900,1698164100
353,264,1,2023-10-18 14:15:00,2023-10-18 16:15:00,1,"","",20,120,2023-09-05 22:24:08.538222,2023-10-17 10:41:32.304220,2023-09-05 22:24:00.278937,2023-10-17 10:41:32.305130,1697638500,1697645700
354,265,1,2023-11-08 15:00:00,2023-11-08 16:30:00,1,"","",20,90,2023-09-06 16:34:11.214945,,2023-09-06 16:33:40.985011,2023-09-06 16:34:11.218281,1699455600,1699461000
355,162,5,2023-11-14 20:15:00,2023-11-14 21:15:00,1,"","",6,60,2023-09-07 14:51:29.884112,,2023-09-07 14:51:04.353216,2023-09-18 20:18:15.246883,1699992900,1699996500
356,244,1,2023-11-09 18:15:00,2023-11-09 20:15:00,1,"","",20,120,2023-09-07 14:55:16.332930,,2023-09-07 14:54:59.487842,2023-10-23 17:24:19.269029,1699553700,1699560900
357,266,1,2023-11-01 14:15:00,2023-11-01 16:15:00,1,"","",20,120,2023-09-07 15:15:50.246542,,2023-09-07 15:15:42.317564,2023-09-07 15:15:50.251086,1698848100,1698855300
358,122,1,2023-11-02 14:15:00,2023-11-02 16:15:00,1,"","",20,120,2023-09-07 18:37:28.737058,,2023-09-07 18:36:35.930657,2023-10-24 20:01:19.387273,1698934500,1698941700
359,267,19,2023-09-11 22:00:00,2023-09-11 23:00:00,1,"","",20,120,2023-09-08 13:01:06.389016,,2023-09-08 12:08:59.440762,2023-09-08 13:01:06.393014,1694469600,1694473200
360,224,7,2023-09-12 22:00:00,2023-09-13 00:00:00,1,"","",20,120,2023-09-08 13:01:01.435655,,2023-09-08 12:09:59.271184,2023-09-08 13:01:01.438905,1694556000,1694563200
361,221,7,2023-09-13 22:00:00,2023-09-14 00:00:00,1,"","",20,117,2023-09-08 13:00:54.216031,,2023-09-08 12:10:44.788747,2023-09-08 13:00:54.219173,1694642400,1694649600
362,268,23,2023-09-14 21:30:00,2023-09-14 23:30:00,1,"","",30,120,2023-09-08 13:00:49.492471,,2023-09-08 12:11:35.968170,2023-09-08 13:00:49.495774,1694727000,1694734200
363,269,24,2023-09-15 19:00:00,2023-09-15 21:00:00,1,"","",20,118,2023-09-08 13:00:42.717878,,2023-09-08 12:12:24.412776,2023-09-13 14:28:01.570747,1694804400,1694811600
364,270,1,2023-10-02 20:00:00,2023-10-02 21:30:00,1,"","",15,90,2023-09-08 14:19:01.318222,,2023-09-08 13:54:28.610507,2023-09-08 14:19:01.321952,1696276800,1696282200
365,271,5,2023-11-15 22:00:00,2023-11-15 23:00:00,1,"","",6,60,2023-09-08 14:13:25.327610,,2023-09-08 14:13:10.023889,2023-10-27 20:06:38.327189,1700085600,1700089200
366,272,5,2023-09-25 22:00:00,2023-09-25 23:30:00,1,"","",6,90,2023-09-08 14:18:59.152197,,2023-09-08 14:18:47.834766,2023-09-08 14:18:59.155230,1695679200,1695684600
367,272,5,2023-10-24 19:15:00,2023-10-24 20:45:00,1,"","",6,90,2023-09-08 14:23:17.026677,,2023-09-08 14:23:06.672408,2023-09-08 14:23:17.029413,1698174900,1698180300
368,273,1,2023-09-18 16:45:00,2023-09-18 19:15:00,1,"","",20,150,2023-09-11 14:10:14.483582,,2023-09-11 14:10:07.941038,2023-09-11 14:10:14.486925,1695055500,1695064500
369,185,2,2023-10-06 17:15:00,2023-10-06 20:15:00,1,"","",30,30,2023-09-13 17:50:19.078888,,2023-09-13 17:50:03.900115,2023-09-13 17:50:47.246834,1696612500,1696623300
370,208,8,2023-09-22 21:30:00,2023-09-23 00:30:00,1,"","",12,180,2023-09-15 13:04:30.671511,,2023-09-15 13:04:15.174529,2023-09-15 13:04:30.674347,1695418200,1695429000
372,225,18,2023-09-21 22:00:00,2023-09-21 23:30:00,1,"","",16,90,2023-09-15 13:07:05.649946,,2023-09-15 13:06:47.956175,2023-09-15 13:07:05.654231,1695333600,1695339000
373,275,18,2023-09-18 22:00:00,2023-09-19 00:00:00,1,"","",20,120,2023-09-15 13:14:48.587671,,2023-09-15 13:13:42.885362,2023-09-15 13:14:48.590838,1695074400,1695081600
374,274,25,2023-09-20 22:00:00,2023-09-21 00:00:00,1,"","",20,120,2023-09-15 13:17:19.475911,,2023-09-15 13:17:09.636989,2023-09-20 22:12:42.577048,1695247200,1695254400
375,209,13,2023-09-19 22:00:00,2023-09-20 00:00:00,1,"","",15,120,2023-09-15 13:21:31.022695,,2023-09-15 13:21:16.848763,2023-09-15 13:21:58.408225,1695160800,1695168000
376,276,27,2023-09-25 22:00:00,2023-09-26 00:00:00,1,"","",20,120,2023-09-22 15:38:10.004434,,2023-09-21 22:22:04.619465,2023-09-22 15:38:10.008231,1695679200,1695686400
377,277,18,2023-09-26 22:00:00,2023-09-27 00:00:00,1,"","",20,120,2023-09-22 15:38:03.536029,,2023-09-21 22:22:28.160175,2023-09-22 15:38:03.539394,1695765600,1695772800
378,278,11,2023-09-27 22:00:00,2023-09-28 00:00:00,1,"","",30,120,2023-09-22 15:37:56.720233,,2023-09-21 22:23:53.632329,2023-09-25 19:22:46.517277,1695852000,1695859200
379,279,18,2023-09-28 22:00:00,2023-09-28 23:30:00,1,"","",20,88,2023-09-22 15:37:49.382724,,2023-09-21 22:24:11.976078,2023-09-22 15:37:49.386374,1695938400,1695943800
381,273,1,2023-11-20 15:15:00,2023-11-20 18:15:00,1,"","",16,180,2023-09-22 20:37:50.021743,,2023-09-22 20:37:34.192945,2023-09-22 20:37:50.024709,1700493300,1700504100
382,281,27,2023-10-02 22:00:00,2023-10-03 00:00:00,1,"","",20,120,2023-09-29 13:04:45.108043,,2023-09-28 21:53:19.802512,2023-09-29 13:04:45.111057,1696284000,1696291200
383,209,13,2023-10-03 22:00:00,2023-10-04 00:00:00,1,"","",15,118,2023-09-29 13:04:38.163577,,2023-09-28 21:53:40.029323,2023-09-29 13:04:38.167169,1696370400,1696377600
384,282,26,2023-10-04 22:00:00,2023-10-05 00:00:00,1,"","",20,120,2023-09-29 13:04:23.111452,,2023-09-28 21:54:30.551360,2023-09-29 13:04:23.115138,1696456800,1696464000
385,283,18,2023-10-05 22:00:00,2023-10-05 23:30:00,1,"","",20,90,2023-09-29 13:04:17.109353,,2023-09-28 21:55:01.364035,2023-09-29 13:04:17.112255,1696543200,1696548600
386,284,11,2023-10-06 22:00:00,2023-10-07 00:00:00,1,"","",15,120,2023-09-29 13:04:06.465650,,2023-09-28 21:55:33.313917,2023-09-29 13:04:06.469207,1696629600,1696636800
387,285,1,2023-10-23 17:15:00,2023-10-23 19:15:00,1,"","",15,120,2023-10-04 16:30:15.169402,,2023-10-03 17:10:45.205347,2023-10-04 16:30:15.173738,1698081300,1698088500
388,286,11,2023-10-10 22:00:00,2023-10-11 00:00:00,1,"","",20,120,2023-10-06 13:16:19.744067,,2023-10-06 06:39:30.691716,2023-10-09 15:00:53.816348,1696975200,1696982400
389,287,7,2023-10-11 22:00:00,2023-10-12 00:00:00,1,"","",20,120,2023-10-06 13:16:28.065735,,2023-10-06 06:39:49.608622,2023-10-06 13:16:28.069815,1697061600,1697068800
390,288,7,2023-10-12 22:00:00,2023-10-13 00:00:00,1,"","",15,120,2023-10-06 13:16:35.426644,,2023-10-06 06:40:13.508540,2023-10-06 13:16:35.429606,1697148000,1697155200
392,153,30,2023-10-13 17:00:00,2023-10-13 19:00:00,1,"","",5,120,2023-10-11 18:03:11.913657,,2023-10-11 18:03:00.129579,2023-10-11 18:03:11.916981,1697216400,1697223600
393,289,8,2023-10-20 21:30:00,2023-10-21 00:30:00,1,"","",12,180,2023-10-13 13:09:17.577172,,2023-10-13 13:09:10.004034,2023-10-13 13:09:17.580705,1697837400,1697848200
394,290,7,2023-10-18 22:00:00,2023-10-19 00:00:00,1,"","",15,120,2023-10-13 13:11:43.465492,,2023-10-13 13:11:34.978355,2023-10-13 13:11:43.468501,1697666400,1697673600
395,268,31,2023-10-19 20:30:00,2023-10-19 22:30:00,1,"","",30,117,2023-10-13 13:12:42.469650,,2023-10-13 13:12:35.478815,2023-10-13 15:31:28.498357,1697747400,1697754600
396,291,1,2023-10-25 21:00:00,2023-10-25 23:00:00,1,"","",15,120,2023-10-18 13:30:37.396219,2023-10-25 14:07:50.965085,2023-10-18 13:30:09.935154,2023-10-25 14:07:50.965744,1698267600,1698274800
397,292,32,2023-10-26 18:30:00,2023-10-26 19:30:00,1,Enroll in the course to view the YouTube link.,https://www.youtube.com/@computationalthinking,999,60,,,2023-10-18 18:20:47.490474,2023-10-18 18:20:47.490474,1698345000,1698348600
398,209,13,2023-10-24 22:00:00,2023-10-25 00:00:00,1,"","",15,116,2023-10-20 13:02:42.655531,,2023-10-20 12:01:56.519784,2023-10-20 13:02:42.658319,1698184800,1698192000
399,293,18,2023-10-25 22:00:00,2023-10-26 00:00:00,1,"","",20,120,2023-10-20 13:02:54.639892,,2023-10-20 12:02:25.270957,2023-10-20 13:02:54.642423,1698271200,1698278400
400,279,26,2023-10-26 22:00:00,2023-10-26 23:30:00,1,"","",20,90,2023-10-20 13:02:48.296876,,2023-10-20 12:02:51.918026,2023-10-20 13:02:48.299647,1698357600,1698363000
401,295,1,2023-11-08 22:00:00,2023-11-09 00:00:00,1,"","",15,120,2023-10-23 22:35:48.795270,,2023-10-23 22:35:36.853896,2023-10-23 22:35:48.798486,1699480800,1699488000
402,294,32,2023-10-24 20:00:00,2023-10-24 21:00:00,1,Enroll to view the YouTube link,https://youtube.com/live/F0RDVOzL3B0,,60,2023-10-23 22:49:54.592379,,2023-10-23 22:40:14.687378,2023-10-23 22:49:54.595523,1698177600,1698181200
403,208,8,2023-11-03 21:30:00,2023-11-04 00:30:00,1,"","",12,180,2023-10-27 13:11:26.378714,,2023-10-27 13:10:06.493732,2023-10-27 13:11:26.381410,1699047000,1699057800
404,212,7,2023-11-01 22:00:00,2023-11-02 00:00:00,1,"","",20,120,2023-10-27 13:14:09.697377,,2023-10-27 13:14:00.843702,2023-10-27 13:14:09.700758,1698876000,1698883200
405,296,7,2023-11-02 22:00:00,2023-11-03 00:00:00,1,"","",20,120,2023-10-27 13:15:35.579950,,2023-10-27 13:15:30.072591,2023-10-27 13:15:35.582747,1698962400,1698969600
406,191,,,,0,Enroll in this course to view this lesson.,https://edstem.org/us/join/bdpBm3?redirect=/us/courses/7749/lessons/64158/slides/355221,,60,2023-10-30 15:21:23.348193,,2023-10-30 15:21:08.252135,2023-10-30 15:21:23.351694,0,0
407,209,13,2023-11-07 23:00:00,2023-11-08 01:00:00,1,"","",15,120,2023-11-03 13:48:18.074500,,2023-11-03 02:47:29.827041,2023-11-03 13:48:18.077487,1699398000,1699405200
408,298,11,2023-11-09 23:00:00,2023-11-10 01:00:00,1,"","",20,119,2023-11-03 13:48:10.563331,,2023-11-03 02:48:57.963636,2023-11-03 13:48:10.566016,1699570800,1699578000
409,299,11,2023-11-10 23:00:00,2023-11-11 01:00:00,1,"","",20,120,2023-11-03 13:48:05.251744,,2023-11-03 02:50:20.945914,2023-11-03 13:48:05.254988,1699657200,1699664400
410,302,2,2023-11-16 18:15:00,2023-11-16 20:15:00,1,"","",10,120,2023-11-06 16:38:12.950697,2023-11-15 00:39:33.559734,2023-11-06 16:38:04.845583,2023-11-15 00:39:33.562544,1700158500,1700165700
411,300,11,2023-11-14 23:00:00,2023-11-15 01:00:00,1,"","",20,120,2023-11-10 14:20:32.227419,,2023-11-10 14:20:25.418833,2023-11-10 14:20:32.230111,1700002800,1700010000
413,221,7,2023-11-15 23:00:00,2023-11-16 01:00:00,1,"","",20,120,2023-11-10 14:26:57.104786,,2023-11-10 14:24:43.756006,2023-11-10 14:26:57.107828,1700089200,1700096400
414,301,11,2023-11-16 23:00:00,2023-11-17 01:00:00,1,"","",20,120,2023-11-10 14:26:33.627184,,2023-11-10 14:26:21.399884,2023-11-10 14:26:33.630315,1700175600,1700182800
415,209,17,2023-11-28 23:00:00,2023-11-29 01:00:00,1,"","",15,120,2023-11-17 14:18:38.901647,,2023-11-10 16:20:34.714982,2023-11-17 14:18:38.906193,1701212400,1701219600
416,304,7,2023-11-29 23:00:00,2023-11-30 01:00:00,1,"","",20,117,2023-11-17 14:18:52.384611,,2023-11-10 16:27:08.105929,2023-11-17 14:18:52.388515,1701298800,1701306000
417,305,7,2023-11-30 23:00:00,2023-12-01 01:00:00,1,"","",20,120,2023-11-17 14:19:11.023866,,2023-11-10 16:27:37.637753,2023-11-17 14:19:11.027870,1701385200,1701392400
418,230,29,2023-12-05 23:00:00,2023-12-06 00:00:00,1,"","",20,60,,,2023-11-10 16:28:10.560527,2023-11-10 16:28:10.560527,1701817200,1701820800
419,307,29,2023-12-06 23:00:00,2023-12-07 01:00:00,1,"","",20,120,,,2023-11-10 16:28:30.653184,2023-11-10 16:28:30.653184,1701903600,1701910800
421,309,32,2023-12-06 21:00:00,2023-12-06 22:00:00,1,Live on YouTube,https://youtube.com/live/RMgA453IuVg,,60,2023-11-14 17:40:19.926026,,2023-11-14 17:39:27.184822,2023-11-14 17:40:19.928934,1701896400,1701900000
423,311,,,,0,Enroll in this course to view this lesson.,https://edstem.org/us/join/bdpBm3?redirect=/us/courses/7749/lessons/81824/slides/451150,,30,2023-11-25 17:12:01.027625,,2023-11-25 17:11:53.960110,2023-11-25 17:12:01.030926,0,0
